SW:1 
 Mode:1  
 Left 
  ➔ Launching «'/home/lvuser/FRCUserProgram'» 
 NT: server: client CONNECTED: 10.10.80.220 port 54591 
  <$EO$> 0, 0, -0.001750, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.001750, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.001913, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.001650, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.002388, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.002038, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.002738, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003338, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003250, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003088, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.005038, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.002963, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003725, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.002788, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003000, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.002988, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003638, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003650, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.004387, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.004063, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.003812, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.004650, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.004500, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.006675, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.007400, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.007475, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.007513, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.006425, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.006763, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.006738, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.007225, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
  <$EO$> 0, 0, -0.006400, 0.000000, 87.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000  
